"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1982604408954495475","Mon Oct 27 00:52:27 +0000 2025","0","@rizalramadhn9 Program MBG bukan sekadar makan gratis tetapi investasi gizi untuk masa depan bangsa. Dari dapur inklusif hingga zonasi Solo yang konsisten MBG hadir untuk membentuk generasi sehat cerdas dan berdaya saing. ️ #MBG #MakanBergiziGratis #AnakSehatBangsaKuat #GiziUntukSemua https://t.co/wO8QodQ92M","1982611313991065670","https://pbs.twimg.com/media/G4Ome3EXsAAPEbv.jpg","rizalramadhn9","in","","0","0","0","https://x.com/undefined/status/1982611313991065670","1546550941427453952",
"1982604408954495475","Mon Oct 27 00:52:12 +0000 2025","0","@rizalramadhn9 Program MBG bukan sekadar makan gratis tetapi investasi gizi untuk masa depan bangsa. Dari dapur inklusif hingga zonasi Solo yang konsisten MBG hadir untuk membentuk generasi sehat cerdas dan berdaya saing. ️ #MBG #MakanBergiziGratis #AnakSehatBangsaKuat #GiziUntukSemua https://t.co/UMJw2QObbE","1982611255056912671","https://pbs.twimg.com/media/G4OmbeIXoAAXoP4.jpg","rizalramadhn9","in","","0","0","0","https://x.com/undefined/status/1982611255056912671","1546550941427453952",
"1982611131861794970","Mon Oct 27 00:51:43 +0000 2025","1","Ketua pembaga musyawarah adat port numbay dukung penuh pelaksanaan program MBG #MakanBergiziGratis #MakanBergiziGratisBantuUMKM #MBGPapua https://t.co/nf8jdT006M","1982611131861794970","https://pbs.twimg.com/media/G4OmUT3XgAEU2s6.jpg","","in","","0","0","0","https://x.com/undefined/status/1982611131861794970","1775536487343464448",
"1982610958183997660","Mon Oct 27 00:51:02 +0000 2025","1","Walikota Jayapura dukung program MBG #MakanBergiziGratis #MakanBergiziGratisBantuUMKM #MBGPapua https://t.co/oTXLd2LunK","1982610958183997660","https://pbs.twimg.com/media/G4OmKJkW4AEilu1.jpg","","in","","0","0","0","https://x.com/undefined/status/1982610958183997660","1775536487343464448",
"1982610872133632506","Mon Oct 27 00:50:41 +0000 2025","0","Satu Semangat bangun generasi hebat! MBG bawa pemuda bergerak maju #MBG #MakanBergiziGratis #HariSumpahPemdua #Viral https://t.co/mtm9TLOQ9Q","1982610872133632506","https://pbs.twimg.com/media/G4OmE6VXIAAaGmS.jpg","","in","","0","0","0","https://x.com/undefined/status/1982610872133632506","981325379896881152",
"1982610869378015441","Mon Oct 27 00:50:41 +0000 2025","1","Dukung program MBG di Papua #MakanBergiziGratis #MakanBergiziGratisBantuUMKM #MBGPapua https://t.co/ZZM4MEb2D9","1982610869378015441","https://pbs.twimg.com/media/G4OmE_OXQAAmycj.jpg","","in","","0","0","0","https://x.com/undefined/status/1982610869378015441","1775536487343464448",
"1982610792316088650","Mon Oct 27 00:50:22 +0000 2025","1","Program MBG meningkatkan partisipasi anak anak ke sekolah #MakanBergiziGratis #MakanBergiziGratisBantuUMKM #MBGPapua https://t.co/eh3yIoQeoa","1982610792316088650","https://pbs.twimg.com/media/G4OmAheWoAAdewH.jpg","","in","","0","0","0","https://x.com/undefined/status/1982610792316088650","1775536487343464448",
"1982608476301050192","Mon Oct 27 00:41:10 +0000 2025","1","Bangun semangat sumpah pemuda dengan program MBG #MBG #MakanBergiziGratis #HariSumpahPemdua #Viral https://t.co/98phloYTMh","1982608476301050192","https://pbs.twimg.com/media/G4Oj4VDW4AEvx1Q.jpg","","in","","0","0","0","https://x.com/undefined/status/1982608476301050192","1598247128429568000",
"1982601269593456674","Mon Oct 27 00:12:32 +0000 2025","0","Program MBG bukan sekadar makan gratis tetapi investasi gizi untuk masa depan bangsa. Dari dapur inklusif hingga zonasi Solo yang konsisten MBG hadir untuk membentuk generasi sehat cerdas dan berdaya saing. ️ #MBG #MakanBergiziGratis #AnakSehatBangsaKuat #GiziUntukSemua https://t.co/h426sP87RI","1982601269593456674","https://pbs.twimg.com/media/G4OdWOqXgAAj8rx.jpg","","in","","0","0","0","https://x.com/undefined/status/1982601269593456674","1396905278004596739",
"1982601239935549700","Mon Oct 27 00:12:25 +0000 2025","0","Program MBG bukan sekadar makan gratis tetapi investasi gizi untuk masa depan bangsa. Dari dapur inklusif hingga zonasi Solo yang konsisten MBG hadir untuk membentuk generasi sehat cerdas dan berdaya saing. ️ #MBG #MakanBergiziGratis #AnakSehatBangsaKuat #GiziUntukSemua https://t.co/OSyito0AQt","1982601239935549700","https://pbs.twimg.com/media/G4OdUgmXAAIeWjU.jpg","","in","","0","0","0","https://x.com/undefined/status/1982601239935549700","1396905278004596739",
"1982601219194667098","Mon Oct 27 00:12:20 +0000 2025","0","Program MBG bukan sekadar makan gratis tetapi investasi gizi untuk masa depan bangsa. Dari dapur inklusif hingga zonasi Solo yang konsisten MBG hadir untuk membentuk generasi sehat cerdas dan berdaya saing. ️ #MBG #MakanBergiziGratis #AnakSehatBangsaKuat #GiziUntukSemua https://t.co/gQc6Rg2Hsp","1982601219194667098","https://pbs.twimg.com/media/G4OdTTLXIAAvWVJ.jpg","","in","","0","0","0","https://x.com/undefined/status/1982601219194667098","1396905278004596739",
"1982592660658651188","Sun Oct 26 23:38:19 +0000 2025","0","Memberi makan bergizi bukan hanya soal memenuhi perut tapi menyiapkan masa depan. Mari bersama memastikan setiap anak Indonesia tumbuh kuat pintar dan siap membangun negeri. #MakanBergiziGratis #GenerasiEmas https://t.co/gtiLpbURxp","1982592660658651188","https://pbs.twimg.com/media/G4OVgiFXsAAIVrR.jpg","","in","","0","0","0","https://x.com/undefined/status/1982592660658651188","538033217",
"1982592371201372270","Sun Oct 26 23:37:10 +0000 2025","0","Memberi makan bergizi bukan hanya soal memenuhi perut tapi menyiapkan masa depan. Mari bersama memastikan setiap anak Indonesia tumbuh kuat pintar dan siap membangun negeri. #MakanBergiziGratis #GenerasiEmas https://t.co/wK36Uw1k1k","1982592371201372270","https://pbs.twimg.com/media/G4OVQS8WIAAQ_qL.jpg","","in","","0","0","0","https://x.com/undefined/status/1982592371201372270","538033217",
"1982592326901068001","Sun Oct 26 23:37:00 +0000 2025","0","Memberi makan bergizi bukan hanya soal memenuhi perut tapi menyiapkan masa depan. Mari bersama memastikan setiap anak Indonesia tumbuh kuat pintar dan siap membangun negeri. #MakanBergiziGratis #GenerasiEmas https://t.co/wBTW6wArzm","1982592326901068001","https://pbs.twimg.com/media/G4OVNvDXIAAYWwi.jpg","","in","","0","0","0","https://x.com/undefined/status/1982592326901068001","538033217",
"1982592309259870423","Sun Oct 26 23:36:55 +0000 2025","0","Memberi makan bergizi bukan hanya soal memenuhi perut tapi menyiapkan masa depan. Mari bersama memastikan setiap anak Indonesia tumbuh kuat pintar dan siap membangun negeri. #MakanBergiziGratis #GenerasiEmas https://t.co/9kzCkS5KSW","1982592309259870423","https://pbs.twimg.com/media/G4OVMrkWEAAj5Ws.jpg","","in","","0","0","0","https://x.com/undefined/status/1982592309259870423","538033217",
"1982588119808651477","Sun Oct 26 23:20:17 +0000 2025","1"," Mari terus dukung program prioritas Presiden RI: Makan Bergizi Gratis untuk anak-anak Indonesia yang lebih sehat cerdas dan kuat! 🇮🇩 #MakanBergiziGratis #AnakSehatIndonesiaKuat #ProgramPrioritasPresiden #IndonesiaMaju #PrabowoGibran https://t.co/ykLoXBsEwB","1982588119808651477","https://pbs.twimg.com/media/G4ORYkxW0AALBnQ.jpg","","in","","0","2","0","https://x.com/undefined/status/1982588119808651477","1831065675772858368",
"1982588068948484393","Sun Oct 26 23:20:04 +0000 2025","1"," Mari terus dukung program prioritas Presiden RI: Makan Bergizi Gratis untuk anak-anak Indonesia yang lebih sehat cerdas dan kuat! 🇮🇩 #MakanBergiziGratis #AnakSehatIndonesiaKuat #ProgramPrioritasPresiden #IndonesiaMaju #PrabowoGibran https://t.co/9kK72JKIYj","1982588068948484393","https://pbs.twimg.com/media/G4ORVgtXwAEHhkA.jpg","","in","","0","2","0","https://x.com/undefined/status/1982588068948484393","1831065675772858368",
"1982586186070634514","Sun Oct 26 23:12:36 +0000 2025","0","Dalam satu tahun Prabowo-Gibran menunjukkan komitmen nyata melalui berbagai program kerakyatan #1TahunPrabowoGibran #KerjaNyataUntukRakyat #MakanBergiziGratis #KesehatanGratis #RumahRakyat #KoperasiMerahPutih #IndonesiaMaju https://t.co/FlEG0a8HVa","1982586186070634514","https://pbs.twimg.com/media/G4OPoVNXYAE-z_p.jpg","","in","","0","0","0","https://x.com/undefined/status/1982586186070634514","1366085646",
"1982532718769693144","Sun Oct 26 19:40:08 +0000 2025","0","TNI terus mendukung program prioritas Presiden dalam mewujudkan generasi Indonesia yang sehat dan kuat. #TNI #TNIuntukRakyat #MakanBergiziGratis #ProgramPresiden #DukungProgramPemerintah #UntukAnakBangsa #IndonesiaSehat #SinergiUntukBangsa #TNIHadirUntukRakyat https://t.co/tgWN7SHaGH","1982532718769693144","https://pbs.twimg.com/amplify_video_thumb/1982532372965859328/img/x4LIVw38lnY-h-Lj.jpg","","in","","0","0","0","https://x.com/undefined/status/1982532718769693144","1826147358318743552",
"1982532712696262964","Sun Oct 26 19:40:07 +0000 2025","0","TNI terus mendukung program prioritas Presiden dalam mewujudkan generasi Indonesia yang sehat dan kuat. #TNI #TNIuntukRakyat #MakanBergiziGratis #ProgramPresiden #DukungProgramPemerintah #UntukAnakBangsa #IndonesiaSehat #SinergiUntukBangsa #TNIHadirUntukRakyat https://t.co/41yAWsvAZf","1982532712696262964","https://pbs.twimg.com/amplify_video_thumb/1982532363016884224/img/qA__MXU0YbxghiBE.jpg","","in","","0","0","0","https://x.com/undefined/status/1982532712696262964","1825382097038856192",
"1982518417174470735","Sun Oct 26 18:43:18 +0000 2025","0","Bersama program MBG Generasi sshat bangsa kuat #MakanBergiziGratis https://t.co/u5i65Z1P84","1982518417174470735","https://pbs.twimg.com/media/G4NR_nBXgAATkzy.jpg","","in","","0","0","0","https://x.com/undefined/status/1982518417174470735","1580097278475280384",
"1982454206503280948","Sun Oct 26 14:28:09 +0000 2025","0","Program MBG di Papua menumbuhkan semangat belajar anak-anak Papua. Dari santapan bergizi menggapai harapan dan cita-cita. #MBGPapua #PapuaIndonesia #PapuaSejahtera #MakanBergiziGratis #patlama #CryptoMarket https://t.co/Jkjbi3cmFr","1982454206503280948","https://pbs.twimg.com/ext_tw_video_thumb/1982454165977604097/pu/img/CT6FBz7SfmNidBpg.jpg","","in","","0","0","0","https://x.com/undefined/status/1982454206503280948","298641815",
"1982390269384495605","Sun Oct 26 10:14:05 +0000 2025","2","Program Makan Bergizi Gratis (MBG) menargetkan peningkatan gizi bagi siswa PAUD SMA/SMK serta ibu hamil dan menyusui. Hingga 15 Oktober 2025 penerimanya mencapai 35 4 juta orang tujuh kali lipat populasi Singapura. #MakanBergiziGratis","1982390269384495605","","","in","","0","0","0","https://x.com/undefined/status/1982390269384495605","1944987877009711104",
"1982377731670397283","Sun Oct 26 09:24:16 +0000 2025","0","#BGN Gagas MBG Preneur Minta Kota Malang Perkuat Rantai Pasok Pangan Lokal https://t.co/vHXSBGeyD4 #KotaMalang #MakanBergiziGratis #MBGPreneur #panganlokal #rantaipasok #SPPG","1982377731670397283","","","in","","0","0","0","https://x.com/undefined/status/1982377731670397283","1272427767942926337",
"1982367336826073346","Sun Oct 26 08:42:58 +0000 2025","1","Program MBG Mewujudkan Masa Depan Cerah Anak Bangsa #ProgramMBG #IndonesiaEmas #MakanBergiziGratis #AnakBangsa https://t.co/GQqgfjqO8o","1982367336826073346","https://pbs.twimg.com/media/G4LIllGW8AAHRX_.jpg","","in","","0","0","0","https://x.com/undefined/status/1982367336826073346","1444511087597023234",
"1982367307994386812","Sun Oct 26 08:42:51 +0000 2025","1","Program MBG Mewujudkan Masa Depan Cerah Anak Bangsa #ProgramMBG #IndonesiaEmas #MakanBergiziGratis #AnakBangsa https://t.co/5VvlEs3HJs","1982367307994386812","https://pbs.twimg.com/media/G4LIj6WXMAAw4Z2.jpg","","in","","0","0","0","https://x.com/undefined/status/1982367307994386812","1444511087597023234",
"1982367278793658800","Sun Oct 26 08:42:44 +0000 2025","1","Program MBG Mewujudkan Masa Depan Cerah Anak Bangsa #ProgramMBG #IndonesiaEmas #MakanBergiziGratis #AnakBangsa https://t.co/Vha3e1oK0a","1982367278793658800","https://pbs.twimg.com/media/G4LIiMsXoAAR0iO.jpg","","in","","0","0","0","https://x.com/undefined/status/1982367278793658800","1444511087597023234",
"1982367252482810224","Sun Oct 26 08:42:38 +0000 2025","1","Program MBG Mewujudkan Masa Depan Cerah Anak Bangsa #ProgramMBG #IndonesiaEmas #MakanBergiziGratis #AnakBangsa https://t.co/XDyvAtFbww","1982367252482810224","https://pbs.twimg.com/media/G4LIgrrW0AAQyKO.jpg","","in","","0","0","0","https://x.com/undefined/status/1982367252482810224","1444511087597023234",
"1982362368375148554","Sun Oct 26 08:23:13 +0000 2025","0","Mari kita dukung bersama Program Makan Bergizi Gratis (MBG) sebagai langkah nyata menghadirkan generasi sehat cerdas dan berdaya saing. Dengan asupan gizi yang cukup anak-anak Indonesia bisa tumbuh optimal #DukungMBG #MakanBergiziGratis #GenerasiSehatCerdas #IndonesiaMaju https://t.co/JL8OFOx8wk","1982362368375148554","https://pbs.twimg.com/media/G4LEECdW0AEeGHB.jpg","","in","","0","0","0","https://x.com/undefined/status/1982362368375148554","1090195233260748800",
"1982362326356664346","Sun Oct 26 08:23:03 +0000 2025","0","Mari kita dukung bersama Program Makan Bergizi Gratis (MBG) sebagai langkah nyata menghadirkan generasi sehat cerdas dan berdaya saing. Dengan asupan gizi yang cukup anak-anak Indonesia bisa tumbuh optimal #DukungMBG #MakanBergiziGratis #GenerasiSehatCerdas #IndonesiaMaju https://t.co/6GljlZ7IDS","1982362326356664346","https://pbs.twimg.com/media/G4LEBkDWsAAYAz8.jpg","","in","","0","0","0","https://x.com/undefined/status/1982362326356664346","1090195233260748800",
"1982362289660661876","Sun Oct 26 08:22:55 +0000 2025","0","Mari kita dukung bersama Program Makan Bergizi Gratis (MBG) sebagai langkah nyata menghadirkan generasi sehat cerdas dan berdaya saing. Dengan asupan gizi yang cukup anak-anak Indonesia bisa tumbuh optimal #DukungMBG #MakanBergiziGratis #GenerasiSehatCerdas #IndonesiaMaju https://t.co/9Tw7YgmWDR","1982362289660661876","https://pbs.twimg.com/media/G4LD_ezWYAA0Llv.jpg","","in","","0","0","0","https://x.com/undefined/status/1982362289660661876","1090195233260748800",
"1982301180161384593","Sun Oct 26 04:20:05 +0000 2025","0","Banyak kisah haru dari anak-anak penerima Makan Bergizi Gratis (MBG). ️ Ada yang membawa pulang sebagian makanannya untuk dibagi dengan keluarga. Bukti bahwa program ini tak hanya mengenyangkan perut tapi juga menumbuhkan rasa kasih dan empati. 🇮🇩 #MakanBergiziGratis https://t.co/PEF6k1H1uJ","1982301180161384593","https://pbs.twimg.com/ext_tw_video_thumb/1982300870701187072/pu/img/zrydsOa7Vzu3VGMR.jpg","","in","","0","0","0","https://x.com/undefined/status/1982301180161384593","1598186106230448129",
"1982299732967096383","Sun Oct 26 04:14:20 +0000 2025","0","Makan bergizi gratis: Investasi masa depan bangsa! Apa harapanmu untuk generasi mendatang? #MakanBergiziGratis #InvestasiMasaDepan https://t.co/YeS5cjwSoy","1982299732967096383","https://pbs.twimg.com/media/G4KLGfAWYAAnwhR.jpg","","in","","0","0","0","https://x.com/undefined/status/1982299732967096383","359802769",
"1982299714763812979","Sun Oct 26 04:14:16 +0000 2025","0","MBG hadir untuk generasi sehat dan cerdas! Bagaimana pendapatmu tentang program ini? #MakanBergiziGratis #IndonesiaEmas https://t.co/snUPc12eE8","1982299714763812979","https://pbs.twimg.com/media/G4KLFUtXsAAdnfj.jpg","","in","","0","0","0","https://x.com/undefined/status/1982299714763812979","359802769",
"1981937915124240872","Sun Oct 26 03:29:49 +0000 2025","0","@LittleScrett_ Bs jd bhn renungan br para Orgtua khususnya para Ibu... Pemerintah klo mau ikutan merenung jg boleh. @kemenkes @prabowo #MakanBergiziGratis","1982288531599868041","","LittleScrett_","in","","0","0","0","https://x.com/undefined/status/1982288531599868041","507047404",
"1982285498769977761","Sun Oct 26 03:17:46 +0000 2025","1","Bukan sekadar makanan tapi energi masa depan! #MBG hadir memastikan setiap anak Indonesia tumbuh sehat cerdas dan bahagia menatap masa depan. #MakanBergiziGratis #GalaxyS25 FE #BeneranWorthIt #GalaxyCreatorLand #S25FECreatorLand #GalaxyAI Minggu pagiii King Emyu Setia https://t.co/oFKQXASCim","1982285498769977761","https://pbs.twimg.com/media/G4J-J-LWwAALZkU.jpg","","in","","0","0","0","https://x.com/undefined/status/1982285498769977761","1804674220389249024",
"1982285272302956752","Sun Oct 26 03:16:52 +0000 2025","1","Maryanti lega kini tak perlu siapkan bekal tiap pagi. Anaknya selalu semangat makan siang dengan menu bergizi dari #MBG Langkah kecil dampak besar bagi keluarga Indonesia! 🇮🇩 #MakanBergiziGratis #S25FECreatorLand #GalaxyAI #GalaxyS25 FE #BeneranWorthIt #GalaxyCreatorLand https://t.co/S7l5vmkDyo","1982285272302956752","https://pbs.twimg.com/media/G4J98v6XoAEIw9D.jpg","","in","","0","0","0","https://x.com/undefined/status/1982285272302956752","1804674220389249024",
"1982283948618092650","Sun Oct 26 03:11:37 +0000 2025","0","Sepiring #MBG segenggam harapan Program #MakanBergiziGratis bantu anak-anak berangkat sekolah tanpa rasa lapar penuh semangat belajar dan siap meraih mimpi! 🇮🇩 Minggu pagiii Harapan baru #GalaxyS25 FE #S25FEBurger #BeneranWorthIt #GalaxyAI Bank saqu dorgu Malming setia https://t.co/ajwZprC3tN","1982283948618092650","https://pbs.twimg.com/media/G4J8vucXgAALV6O.jpg","","in","","0","0","0","https://x.com/undefined/status/1982283948618092650","1897709688281874434",
"1982282782677070281","Sun Oct 26 03:06:59 +0000 2025","0","Katanya cinta datang tiba-tiba... tapi yang paling ditunggu justru datangnya MBG ️ Bikin perut kenyang hati tenang dan suasana sekolah jadi auto rame! #MakanBergiziGratis #BahagiaItuSederhana https://t.co/3S7kSvXYQ6","1982282782677070281","https://pbs.twimg.com/ext_tw_video_thumb/1982282654926917632/pu/img/PPgbaIZCKaGE7vue.jpg","","in","","0","0","0","https://x.com/undefined/status/1982282782677070281","1702261546687340544",
"1982281618598543623","Sun Oct 26 03:02:21 +0000 2025","1","Menu Makan Bergizi Gratis (MBG) kini makin bervariasi! Dari lauk bergizi sayur segar hingga buah lokal semuanya disiapkan seimbang dan lezat. Anak-anak makin semangat makan dan belajar karena gizi baik adalah fondasi masa depan bangsa. 🇮🇩 #MakanBergiziGratis https://t.co/0oFZxNSbnG","1982281618598543623","https://pbs.twimg.com/media/G4J6oFpWMAAUhFe.jpg","","in","","1","0","0","https://x.com/undefined/status/1982281618598543623","1598186106230448129",
"1982281290490765800","Sun Oct 26 03:01:03 +0000 2025","0","Dukungan penuh untuk Presiden Prabowo dalam program Makan Bergizi Gratis! Dengan program ini kita dapat memastikan bahwa anak-anak ibu hamil dan ibu menyusui mendapatkan nutrisi yang cukup untuk tumbuh dan berkembang dengan sehat. #Prabowo #MakanBergiziGratis #Nutrisi https://t.co/eaACQFSxw4","1982281290490765800","https://pbs.twimg.com/media/G4J5H2uXMAARaJt.jpg","","in","","0","0","0","https://x.com/undefined/status/1982281290490765800","1354007394926247936",
"1982281275697233950","Sun Oct 26 03:00:59 +0000 2025","0","Dukungan penuh untuk Presiden Prabowo dalam program Makan Bergizi Gratis! Dengan program ini kita dapat memastikan bahwa anak-anak ibu hamil dan ibu menyusui mendapatkan nutrisi yang cukup untuk tumbuh dan berkembang dengan sehat. #Prabowo #MakanBergiziGratis #Nutrisi https://t.co/QCvwkelu0I","1982281275697233950","https://pbs.twimg.com/media/G4J5IroWcAArSFI.jpg","","in","","0","0","0","https://x.com/undefined/status/1982281275697233950","1354007394926247936",
"1982281263735267359","Sun Oct 26 03:00:56 +0000 2025","0","Dukungan penuh untuk Presiden Prabowo dalam program Makan Bergizi Gratis! Dengan program ini kita dapat memastikan bahwa anak-anak ibu hamil dan ibu menyusui mendapatkan nutrisi yang cukup untuk tumbuh dan berkembang dengan sehat. #Prabowo #MakanBergiziGratis #Nutrisi https://t.co/j0IrJQE5j3","1982281263735267359","https://pbs.twimg.com/media/G4J5JWRXYAAfROf.jpg","","in","","0","0","0","https://x.com/undefined/status/1982281263735267359","1354007394926247936",
"1982281250510602340","Sun Oct 26 03:00:53 +0000 2025","0","Dukungan penuh untuk Presiden Prabowo dalam program Makan Bergizi Gratis! Dengan program ini kita dapat memastikan bahwa anak-anak ibu hamil dan ibu menyusui mendapatkan nutrisi yang cukup untuk tumbuh dan berkembang dengan sehat. #Prabowo #MakanBergiziGratis #Nutrisi https://t.co/OZP8MztV05","1982281250510602340","https://pbs.twimg.com/media/G4J5KDvWEAAp4Pw.jpg","","in","","0","0","0","https://x.com/undefined/status/1982281250510602340","1354007394926247936",
"1982281155421552688","Sun Oct 26 03:00:31 +0000 2025","0","Gratis tapi bergizi? Yes bisa banget! Datang ke MBG dan nikmati makan siang sehat bareng teman-temanmu! Belajar kuat hidup sehat! #MBG #MakanBergiziGratis #AnakSekolahSehat #EnergimuBerharga https://t.co/Hh1ZhXeM0A","1982281155421552688","https://pbs.twimg.com/media/G4J6MrqXUAA-TOd.jpg","","in","","0","0","0","https://x.com/undefined/status/1982281155421552688","1707418170871717888",
"1982280865968533784","Sun Oct 26 02:59:22 +0000 2025","0","Belajar semangat perut pun harus kenyang! Yuk ikut MBG Makan Bergizi Gratis di sekolahmu Makanan sehat energi penuh prestasi pun naik! #MBG #MakanBergiziGratis #SiswaSehat #SekolahHebat https://t.co/cvuM7ddEcz","1982280865968533784","https://pbs.twimg.com/media/G4J57xDXYAAG3CL.jpg","","in","","0","0","0","https://x.com/undefined/status/1982280865968533784","1707418170871717888",
"1982268144870973632","Sun Oct 26 02:34:53 +0000 2025","0","@Korea_K3BBQ MBG Bantu Ciptakan Generasi Cemerlang dan Berprestasi #MakanBergiziGratis #GenerasiCemerlang #IndonesiaMaju","1982274705362198843","","Korea_K3BBQ","in","","0","0","0","https://x.com/undefined/status/1982274705362198843","1564925894241636352",
"1982273249427017826","Sun Oct 26 02:29:30 +0000 2025","0","Dukung bersama Program Makan Bergizi Gratis. Membuaat masa depan anak-anak menjadi cerah dan membentuk SDM yang unggul dan membanggakan. #FaktaIndonesia #MakanBergiziGratis #DukungMakanBergiziGratis #DukungProgramMakanBergiziGratis https://t.co/4e7zPJIkzs","1982273351243747658","https://pbs.twimg.com/media/G4JzGafXwAAUE4m.jpg","MAKsahang","in","","0","0","0","https://x.com/undefined/status/1982273351243747658","1603264295051022336",
"1982273249427017826","Sun Oct 26 02:29:24 +0000 2025","0","Dukung bersama Program Makan Bergizi Gratis. Membuaat masa depan anak-anak menjadi cerah dan membentuk SDM yang unggul dan membanggakan. #FaktaIndonesia #MakanBergiziGratis #DukungMakanBergiziGratis #DukungProgramMakanBergiziGratis https://t.co/sXwmkKgPct","1982273326702899285","https://pbs.twimg.com/media/G4JzFTLXsAAUZkM.jpg","MAKsahang","in","","0","1","0","https://x.com/undefined/status/1982273326702899285","1603264295051022336",
"1982273249427017826","Sun Oct 26 02:29:19 +0000 2025","0","Dukung bersama Program Makan Bergizi Gratis. Membuaat masa depan anak-anak menjadi cerah dan membentuk SDM yang unggul dan membanggakan. #FaktaIndonesia #MakanBergiziGratis #DukungMakanBergiziGratis #DukungProgramMakanBergiziGratis https://t.co/3dGARpiYWH","1982273306423345403","https://pbs.twimg.com/media/G4JzDfkW0AATtlx.jpg","MAKsahang","in","","0","1","0","https://x.com/undefined/status/1982273306423345403","1603264295051022336",
"1982273249427017826","Sun Oct 26 02:29:12 +0000 2025","0","Dukung bersama Program Makan Bergizi Gratis. Membuaat masa depan anak-anak menjadi cerah dan membentuk SDM yang unggul dan membanggakan. #FaktaIndonesia #MakanBergiziGratis #DukungMakanBergiziGratis #DukungProgramMakanBergiziGratis https://t.co/KAypRQl1Gv","1982273273871094079","https://pbs.twimg.com/media/G4JzB0jWUAAtEj_.jpg","MAKsahang","in","","0","1","0","https://x.com/undefined/status/1982273273871094079","1603264295051022336",
"1982272730864181634","Sun Oct 26 02:27:02 +0000 2025","0","Program MBG hadir bukan sekadar janji tapi solusi nyata! Anak-anak kini belajar tanpa lapar makan sehat tiap hari dan prestasi pun meningkat. Gizi terpenuhi semangat tumbuh masa depan cerah #MBGuntukAnak #MakanBergiziGratis #SumpahPemuda #PemudaBersatu https://t.co/ynJdazybsf","1982272730864181634","https://pbs.twimg.com/media/G4JyiwsXUAAWrBZ.jpg","","in","","0","1","0","https://x.com/undefined/status/1982272730864181634","1310067302541320192",
"1982250210295169328","Sun Oct 26 00:57:33 +0000 2025","0","Program Makan Bergizi Gratis hadir untuk penuhi kebutuhan gizi anak sejak dini meningkatkan kesehatan dan daya saing generasi muda. Langkah nyata menuju Indonesia Emas 2045! #MakanBergiziGratis #GenerasiSehat #IndonesiaEmas https://t.co/EyeSyw7pl8","1982250210295169328","https://pbs.twimg.com/media/G4JeDfbXUAA4o0n.jpg","","in","","0","0","0","https://x.com/undefined/status/1982250210295169328","1564247716909068288",
"1982250195111830005","Sun Oct 26 00:57:29 +0000 2025","0","Program Makan Bergizi Gratis hadir untuk penuhi kebutuhan gizi anak sejak dini meningkatkan kesehatan dan daya saing generasi muda. Langkah nyata menuju Indonesia Emas 2045! #MakanBergiziGratis #GenerasiSehat #IndonesiaEmas https://t.co/6rGA5hoKgv","1982250195111830005","https://pbs.twimg.com/media/G4JeCn1W8AAXFM6.jpg","","in","","0","0","0","https://x.com/undefined/status/1982250195111830005","1564247716909068288",
"1982244055829414098","Sun Oct 26 00:33:05 +0000 2025","0","Program Makan Bergizi Gratis memberikan energi baru bagi anak-anak demi menyongsong masa depan yang sukses dan berguna. Dukung terus Program MBG! #ManfaatMakanBergiziGratis #MakanBergiziGratis #ProgramMakanBergiziGratis #DukungProgramMakanBergiziGratis https://t.co/7zpGh58VxV","1982244055829414098","https://pbs.twimg.com/media/G4JYdVEWcAAtRb5.jpg","","in","","0","0","0","https://x.com/undefined/status/1982244055829414098","538033217",
"1982244037466726679","Sun Oct 26 00:33:01 +0000 2025","0","Program Makan Bergizi Gratis memberikan energi baru bagi anak-anak demi menyongsong masa depan yang sukses dan berguna. Dukung terus Program MBG! #ManfaatMakanBergiziGratis #MakanBergiziGratis #ProgramMakanBergiziGratis #DukungProgramMakanBergiziGratis https://t.co/he6dXpHE7J","1982244037466726679","https://pbs.twimg.com/media/G4JYcWkXUAA2Ns-.jpg","","in","","0","0","0","https://x.com/undefined/status/1982244037466726679","538033217",
"1982244021381615999","Sun Oct 26 00:32:57 +0000 2025","0","Program Makan Bergizi Gratis memberikan energi baru bagi anak-anak demi menyongsong masa depan yang sukses dan berguna. Dukung terus Program MBG! #ManfaatMakanBergiziGratis #MakanBergiziGratis #ProgramMakanBergiziGratis #DukungProgramMakanBergiziGratis https://t.co/XW59NFj6YW","1982244021381615999","https://pbs.twimg.com/media/G4JYbTRWYAArJq8.jpg","","in","","0","0","0","https://x.com/undefined/status/1982244021381615999","538033217",
"1982244001206940050","Sun Oct 26 00:32:52 +0000 2025","0","Program Makan Bergizi Gratis memberikan energi baru bagi anak-anak demi menyongsong masa depan yang sukses dan berguna. Dukung terus Program MBG! #ManfaatMakanBergiziGratis #MakanBergiziGratis #ProgramMakanBergiziGratis #DukungProgramMakanBergiziGratis https://t.co/wa2IEDbqeU","1982244001206940050","https://pbs.twimg.com/media/G4JYaQmWoAAFfMi.jpg","","in","","0","0","0","https://x.com/undefined/status/1982244001206940050","538033217",
